Timestamp,P-PDG,P-TPT,T-TPT,class
153,37110480.0,21426020.0,112.5294,0.0
154,37110500.0,21426070.0,112.5293,0.0
155,37110510.0,21426110.0,112.5292,0.0
156,37110530.0,21426150.0,112.529,0.0
157,37110540.0,21426190.0,112.5289,0.0
158,37110560.0,21426240.0,112.5288,0.0
159,37110570.0,21426280.0,112.5286,0.0
160,37110590.0,21426320.0,112.5285,0.0
161,37110600.0,21426360.0,112.5283,0.0
162,37110620.0,21426410.0,112.5282,0.0
163,37110630.0,21426450.0,112.5281,0.0
164,37110680.0,21426490.0,112.5279,0.0
165,37110740.0,21426540.0,112.5278,0.0
166,37110790.0,21426580.0,112.5277,0.0
167,37110840.0,21426620.0,112.5275,0.0
168,37110900.0,21426660.0,112.5274,0.0
169,37110950.0,21426700.0,112.5273,0.0
170,37111000.0,21426750.0,112.5271,0.0
171,37111060.0,21426790.0,112.527,0.0
172,37111110.0,21426830.0,112.5268,0.0
173,37111160.0,21426880.0,112.5267,0.0
174,37111220.0,21426920.0,112.5266,0.0
175,37111200.0,21426960.0,112.5264,0.0
176,37111180.0,21427000.0,112.5263,0.0
177,37111160.0,21427050.0,112.5262,0.0
178,37111140.0,21427090.0,112.526,0.0
179,37111120.0,21427130.0,112.5259,0.0
180,37111100.0,21427170.0,112.5257,0.0
181,37111080.0,21427220.0,112.5256,0.0
182,37111070.0,21427260.0,112.5255,0.0
183,37111040.0,21427300.0,112.5253,0.0
184,37111030.0,21427340.0,112.5252,0.0
185,37111010.0,21427390.0,112.5251,0.0
186,37110910.0,21427430.0,112.5249,0.0
187,37110820.0,21427470.0,112.5248,0.0
188,37110720.0,21427510.0,112.5247,0.0
189,37110630.0,21427560.0,112.5245,0.0
190,37110530.0,21427600.0,112.5244,0.0
191,37110440.0,21427640.0,112.5243,0.0
192,37110340.0,21427680.0,112.5241,0.0
193,37110250.0,21427730.0,112.524,0.0
194,37110150.0,21427770.0,112.5238,0.0
195,37110060.0,21427810.0,112.5237,0.0
196,37109960.0,21427850.0,112.5236,0.0
197,37109990.0,21427900.0,112.5234,0.0
198,37110020.0,21427940.0,112.5233,0.0
199,37110050.0,21427980.0,112.5232,0.0
200,37110080.0,21428030.0,112.523,0.0
201,37110110.0,21428070.0,112.5229,0.0
202,37110140.0,21428110.0,112.5228,0.0
203,37110170.0,21428150.0,112.5226,0.0
204,37110200.0,21428200.0,112.5225,0.0
205,37110220.0,21428240.0,112.5223,0.0
206,37110250.0,21428280.0,112.5222,0.0
207,37110280.0,21428320.0,112.5221,0.0
208,37110360.0,21427620.0,112.5219,0.0
209,37110440.0,21426920.0,112.5218,0.0
210,37110520.0,21426220.0,112.5217,0.0
211,37110600.0,21425510.0,112.5215,0.0
212,37110680.0,21424810.0,112.5214,0.0
213,37110760.0,21424110.0,112.5212,0.0
214,37110850.0,21423410.0,112.5211,0.0
215,37110930.0,21422710.0,112.521,0.0
216,37111000.0,21422000.0,112.5208,0.0
217,37111090.0,21421300.0,112.5207,0.0
218,37111170.0,21420600.0,112.5206,0.0
219,37111090.0,21419900.0,112.5204,0.0
220,37111020.0,21419200.0,112.5203,0.0
221,37110950.0,21418490.0,112.5202,0.0
222,37110880.0,21417790.0,112.5212,0.0
223,37110800.0,21417090.0,112.5222,0.0
224,37110730.0,21416390.0,112.5232,0.0
225,37110660.0,21415680.0,112.5242,0.0
226,37110590.0,21414980.0,112.5252,0.0
227,37110510.0,21414280.0,112.5262,0.0
228,37110440.0,21413580.0,112.5272,0.0
229,37110370.0,21412880.0,112.5282,0.0
230,37110340.0,21413300.0,112.5292,0.0
231,37110310.0,21413730.0,112.5302,0.0
232,37110280.0,21414150.0,112.5312,0.0
233,37110250.0,21414580.0,112.5322,0.0
234,37110220.0,21415000.0,112.5332,0.0
235,37110190.0,21415430.0,112.5342,0.0
236,37110170.0,21415850.0,112.5352,0.0
237,37110130.0,21416280.0,112.5362,0.0
238,37110100.0,21416710.0,112.5372,0.0
239,37110080.0,21417130.0,112.5382,0.0
240,37110050.0,21417560.0,112.5392,0.0
241,37110020.0,21417980.0,112.5402,0.0
242,37109990.0,21418410.0,112.5412,0.0
243,37109960.0,21418830.0,112.5422,0.0
244,37109930.0,21419260.0,112.5432,0.0
245,37109900.0,21419690.0,112.5442,0.0
246,37109870.0,21420110.0,112.5452,0.0
247,37109840.0,21420540.0,112.5462,0.0
248,37109810.0,21420960.0,112.5472,0.0
249,37109780.0,21421390.0,112.5482,0.0
250,37109750.0,21421810.0,112.5492,0.0
251,37109720.0,21422240.0,112.5502,0.0
252,37109740.0,21422660.0,112.5512,0.0
253,37109760.0,21423090.0,112.5522,0.0
254,37109780.0,21423520.0,112.5532,0.0
255,37109800.0,21423940.0,112.5531,0.0
256,37109810.0,21424370.0,112.553,0.0
257,37109840.0,21424790.0,112.5529,0.0
258,37109850.0,21425220.0,112.5528,0.0
259,37109870.0,21425640.0,112.5527,0.0
260,37109890.0,21426070.0,112.5526,0.0
261,37109910.0,21426490.0,112.5525,0.0
262,37109930.0,21426920.0,112.5524,0.0
263,37109950.0,21426880.0,112.5523,0.0
264,37109960.0,21426830.0,112.5522,0.0
265,37109980.0,21426790.0,112.5521,0.0
266,37110000.0,21426750.0,112.552,0.0
267,37110020.0,21426710.0,112.5519,0.0
268,37110040.0,21426660.0,112.5518,0.0
269,37110060.0,21426620.0,112.5518,0.0
270,37110080.0,21426580.0,112.5517,0.0
271,37110100.0,21426540.0,112.5516,0.0
272,37110110.0,21426490.0,112.5515,0.0
273,37110130.0,21426450.0,112.5514,0.0
274,37110150.0,21426410.0,112.5513,0.0
275,37110170.0,21426370.0,112.5512,0.0
276,37110190.0,21426320.0,112.5511,0.0
277,37110210.0,21426280.0,112.551,0.0
278,37110220.0,21426240.0,112.5509,0.0
279,37110240.0,21426190.0,112.5508,0.0
280,37110260.0,21426150.0,112.5507,0.0
281,37110280.0,21426110.0,112.5506,0.0
282,37110300.0,21426070.0,112.5505,0.0
283,37110320.0,21426020.0,112.5504,0.0
284,37110340.0,21425980.0,112.5503,0.0
285,37110340.0,21425940.0,112.5503,0.0
286,37110340.0,21425900.0,112.5502,0.0
287,37110340.0,21425850.0,112.5501,0.0
288,37110340.0,21425810.0,112.55,0.0
289,37110340.0,21425770.0,112.5499,0.0
290,37110340.0,21425730.0,112.5498,0.0
291,37110340.0,21425680.0,112.5497,0.0
292,37110340.0,21425640.0,112.5496,0.0
293,37110340.0,21425600.0,112.5495,0.0
294,37110350.0,21425560.0,112.5494,0.0
295,37110350.0,21425510.0,112.5493,0.0
296,37110350.0,21425600.0,112.5492,0.0
297,37110350.0,21425680.0,112.5491,0.0
298,37110350.0,21425770.0,112.549,0.0
299,37110350.0,21425850.0,112.5489,0.0
300,37110350.0,21425940.0,112.5488,0.0
301,37110350.0,21426020.0,112.5488,0.0
302,37110350.0,21426110.0,112.5487,0.0
303,37110350.0,21426190.0,112.5486,0.0
304,37110350.0,21426280.0,112.5485,0.0
305,37110350.0,21426360.0,112.5484,0.0
306,37110350.0,21426450.0,112.5483,0.0
307,37110350.0,21426540.0,112.5482,0.0
308,37110360.0,21426620.0,112.5481,0.0
309,37110360.0,21426700.0,112.548,0.0
310,37110360.0,21426790.0,112.5479,0.0
311,37110360.0,21426880.0,112.5478,0.0
312,37110360.0,21426960.0,112.5477,0.0
313,37110360.0,21427050.0,112.5476,0.0
314,37110360.0,21427130.0,112.5475,0.0
315,37110360.0,21427220.0,112.5474,0.0
316,37110360.0,21427300.0,112.5473,0.0
317,37110360.0,21427390.0,112.5472,0.0
318,37110360.0,21427470.0,112.5472,0.0
319,37110370.0,21427560.0,112.5471,0.0
320,37110370.0,21427640.0,112.547,0.0
321,37110370.0,21427730.0,112.5469,0.0
322,37110370.0,21427810.0,112.5468,0.0
323,37110370.0,21427900.0,112.5467,0.0
324,37110370.0,21427980.0,112.5466,0.0
325,37110370.0,21428070.0,112.5465,0.0
326,37110370.0,21428150.0,112.5464,0.0
327,37110370.0,21428240.0,112.5463,0.0
328,37110370.0,21428320.0,112.5462,0.0
329,37110300.0,21428040.0,112.5461,0.0
330,37110240.0,21427760.0,112.546,0.0
331,37110170.0,21427480.0,112.5459,0.0
332,37110100.0,21427200.0,112.5458,0.0
333,37110030.0,21426920.0,112.5458,0.0
334,37109960.0,21426640.0,112.5457,0.0
335,37109890.0,21426360.0,112.5456,0.0
336,37109820.0,21426080.0,112.5455,0.0
337,37109750.0,21425790.0,112.5454,0.0
338,37109690.0,21425510.0,112.5453,0.0
339,37109620.0,21425230.0,112.5452,0.0
340,37109640.0,21424950.0,112.5451,0.0
341,37109670.0,21424670.0,112.545,0.0
342,37109700.0,21424390.0,112.5449,0.0
343,37109720.0,21424110.0,112.5449,0.0
344,37109750.0,21423830.0,112.545,0.0
345,37109770.0,21423550.0,112.545,0.0
346,37109800.0,21423270.0,112.545,0.0
347,37109830.0,21422990.0,112.5451,0.0
348,37109850.0,21422710.0,112.5451,0.0
349,37109880.0,21422420.0,112.5451,0.0
350,37109910.0,21422140.0,112.5452,0.0
351,37109930.0,21421860.0,112.5452,0.0
352,37109960.0,21421580.0,112.5452,0.0
353,37109990.0,21421300.0,112.5452,0.0
354,37110010.0,21421020.0,112.5453,0.0
355,37110040.0,21420740.0,112.5453,0.0
356,37110060.0,21420460.0,112.5453,0.0
357,37110090.0,21420180.0,112.5454,0.0
358,37110120.0,21419900.0,112.5454,0.0
359,37110140.0,21419620.0,112.5454,0.0
360,37110170.0,21419340.0,112.5455,0.0
361,37110200.0,21419060.0,112.5455,0.0
362,37110200.0,21418770.0,112.5455,0.0
363,37110190.0,21418490.0,112.5456,0.0
364,37110190.0,21418210.0,112.5456,0.0
365,37110190.0,21417930.0,112.5456,0.0
366,37110190.0,21417650.0,112.5457,0.0
367,37110190.0,21417370.0,112.5457,0.0
368,37110190.0,21417090.0,112.5457,0.0
369,37110190.0,21416810.0,112.5457,0.0
370,37110190.0,21416530.0,112.5458,0.0
371,37110180.0,21416250.0,112.5458,0.0
372,37110180.0,21415970.0,112.5458,0.0
373,37110140.0,21415680.0,112.5459,0.0
374,37110100.0,21415400.0,112.5459,0.0
375,37110050.0,21415120.0,112.5459,0.0
376,37110010.0,21414840.0,112.546,0.0
377,37109970.0,21414560.0,112.546,0.0
378,37109920.0,21414280.0,112.546,0.0
379,37109880.0,21414000.0,112.5461,0.0
380,37109840.0,21413720.0,112.5461,0.0
381,37109790.0,21413440.0,112.5461,0.0
382,37109750.0,21413160.0,112.5462,0.0
383,37109710.0,21412880.0,112.5462,0.0
384,37109750.0,21413300.0,112.5462,0.0
385,37109790.0,21413730.0,112.5462,0.0
386,37109830.0,21414150.0,112.5463,0.0
387,37109870.0,21414580.0,112.5463,0.0
388,37109910.0,21415000.0,112.5463,0.0
389,37109950.0,21415430.0,112.5464,0.0
390,37109990.0,21415850.0,112.5464,0.0
391,37110040.0,21416280.0,112.5464,0.0
392,37110080.0,21416710.0,112.5465,0.0
393,37110120.0,21417130.0,112.5465,0.0
394,37110160.0,21417560.0,112.5465,0.0
395,37110140.0,21417980.0,112.5466,0.0
396,37110120.0,21418410.0,112.5466,0.0
397,37110100.0,21418830.0,112.5466,0.0
398,37110080.0,21419260.0,112.5467,0.0
399,37110060.0,21419690.0,112.5467,0.0
400,37110040.0,21420110.0,112.5467,0.0
401,37110030.0,21420540.0,112.5467,0.0
402,37110010.0,21420960.0,112.5468,0.0
403,37109990.0,21421390.0,112.5468,0.0
404,37109970.0,21421810.0,112.5468,0.0
405,37109950.0,21422240.0,112.5469,0.0
406,37109970.0,21422660.0,112.5469,0.0
407,37109990.0,21423090.0,112.5469,0.0
408,37110010.0,21423520.0,112.547,0.0
409,37110030.0,21423940.0,112.547,0.0
410,37110040.0,21424370.0,112.547,0.0
411,37110060.0,21424790.0,112.5471,0.0
412,37110080.0,21425220.0,112.5471,0.0
413,37110100.0,21425640.0,112.5471,0.0
414,37110120.0,21426070.0,112.5472,0.0
415,37110140.0,21426490.0,112.5472,0.0
416,37110160.0,21426920.0,112.5472,0.0
417,37110100.0,21426950.0,112.5472,0.0
418,37110030.0,21426970.0,112.5473,0.0
419,37109970.0,21427000.0,112.5473,0.0
420,37109910.0,21427020.0,112.5473,0.0
421,37109850.0,21427050.0,112.5474,0.0
422,37109790.0,21427070.0,112.5474,0.0
423,37109730.0,21427100.0,112.5474,0.0
424,37109670.0,21427120.0,112.5475,0.0
425,37109610.0,21427150.0,112.5475,0.0
426,37109550.0,21427170.0,112.5475,0.0
427,37109480.0,21427200.0,112.5476,0.0
428,37109580.0,21427230.0,112.5476,0.0
429,37109680.0,21427250.0,112.5476,0.0
430,37109770.0,21427280.0,112.5477,0.0
431,37109870.0,21427300.0,112.547,0.0
432,37109970.0,21427330.0,112.5463,0.0
433,37110060.0,21427350.0,112.5457,0.0
434,37110160.0,21427380.0,112.545,0.0
435,37110260.0,21427400.0,112.5443,0.0
436,37110350.0,21427430.0,112.5437,0.0
437,37110450.0,21427460.0,112.543,0.0
438,37110550.0,21427480.0,112.5423,0.0
439,37110520.0,21427510.0,112.5417,0.0
440,37110490.0,21427530.0,112.541,0.0
441,37110460.0,21427560.0,112.5403,0.0
442,37110430.0,21427580.0,112.5397,0.0
443,37110400.0,21427610.0,112.539,0.0
444,37110370.0,21427630.0,112.5383,0.0
445,37110340.0,21427660.0,112.5377,0.0
446,37110310.0,21427690.0,112.537,0.0
447,37110280.0,21427710.0,112.5363,0.0
448,37110250.0,21427740.0,112.5357,0.0
449,37110220.0,21427760.0,112.535,0.0
450,37110190.0,21427790.0,112.5343,0.0
451,37110160.0,21427810.0,112.5337,0.0
452,37110130.0,21427840.0,112.533,0.0
453,37110100.0,21427860.0,112.5323,0.0
454,37110070.0,21427890.0,112.5317,0.0
455,37110040.0,21427910.0,112.531,0.0
456,37110010.0,21427940.0,112.5303,0.0
457,37109980.0,21427970.0,112.5297,0.0
458,37109950.0,21427990.0,112.529,0.0
459,37109920.0,21428020.0,112.5283,0.0
460,37109890.0,21428040.0,112.5277,0.0
461,37109920.0,21428070.0,112.527,0.0
462,37109950.0,21428090.0,112.5263,0.0
463,37109990.0,21428120.0,112.5257,0.0
464,37110020.0,21428140.0,112.5264,0.0
465,37110060.0,21428170.0,112.5272,0.0
466,37110090.0,21428200.0,112.5279,0.0
467,37110130.0,21428220.0,112.5287,0.0
468,37110160.0,21428250.0,112.5294,0.0
469,37110190.0,21428270.0,112.5302,0.0
470,37110230.0,21428300.0,112.5309,0.0
471,37110260.0,21428320.0,112.5317,0.0
472,37110250.0,21428300.0,112.5324,0.0
473,37110240.0,21428280.0,112.5332,0.0
474,37110240.0,21428250.0,112.5339,0.0
475,37110230.0,21428230.0,112.5347,0.0
476,37110230.0,21428210.0,112.5354,0.0
477,37110220.0,21428180.0,112.5362,0.0
478,37110210.0,21428160.0,112.5369,0.0
479,37110210.0,21428140.0,112.5377,0.0
480,37110200.0,21428110.0,112.5384,0.0
481,37110190.0,21428090.0,112.5392,0.0
482,37110180.0,21428070.0,112.5399,0.0
483,37110180.0,21428040.0,112.5407,0.0
484,37110170.0,21428020.0,112.5414,0.0
485,37110160.0,21428000.0,112.5422,0.0
486,37110160.0,21427980.0,112.5429,0.0
487,37110150.0,21427950.0,112.5437,0.0
488,37110140.0,21427930.0,112.5444,0.0
489,37110130.0,21427910.0,112.5452,0.0
490,37110130.0,21427880.0,112.5459,0.0
491,37110120.0,21427860.0,112.5467,0.0
492,37110110.0,21427840.0,112.5474,0.0
493,37110110.0,21427810.0,112.5482,0.0
494,37110110.0,21427790.0,112.5489,0.0
495,37110120.0,21427770.0,112.5497,0.0
496,37110120.0,21427740.0,112.5504,0.0
497,37110130.0,21427720.0,112.5512,0.0
498,37110130.0,21427700.0,112.5519,0.0
499,37110140.0,21427670.0,112.5527,0.0
500,37110140.0,21427650.0,112.5534,0.0
501,37110150.0,21427630.0,112.5542,0.0
502,37110150.0,21427600.0,112.5549,0.0
503,37110160.0,21427580.0,112.5557,0.0
504,37110160.0,21427560.0,112.5564,0.0
505,37110110.0,21427530.0,112.5572,0.0
506,37110060.0,21427510.0,112.5579,0.0
507,37110000.0,21427490.0,112.5587,0.0
508,37109950.0,21427460.0,112.5594,0.0
509,37109900.0,21427440.0,112.5602,0.0
510,37109850.0,21427420.0,112.5609,0.0
511,37109800.0,21427390.0,112.5617,0.0
512,37109740.0,21427370.0,112.5624,0.0
513,37109690.0,21427350.0,112.5632,0.0
514,37109640.0,21427320.0,112.5639,0.0
515,37109590.0,21427300.0,112.5647,0.0
516,37109650.0,21427280.0,112.5654,0.0
517,37109710.0,21427260.0,112.5662,0.0
518,37109770.0,21427230.0,112.5669,0.0
519,37109840.0,21427210.0,112.5677,0.0
520,37109900.0,21427190.0,112.5684,0.0
521,37109960.0,21427160.0,112.5692,0.0
522,37110030.0,21427140.0,112.5699,0.0
523,37110090.0,21427110.0,112.5707,0.0
524,37110160.0,21427090.0,112.5714,0.0
525,37110220.0,21427070.0,112.5722,0.0
526,37110280.0,21427050.0,112.5729,0.0
527,37110250.0,21427020.0,112.5737,0.0
528,37110220.0,21427000.0,112.5744,0.0
529,37110190.0,21426980.0,112.5752,0.0
530,37110160.0,21426950.0,112.5732,0.0
531,37110130.0,21426930.0,112.5712,0.0
532,37110100.0,21426910.0,112.5692,0.0
533,37110060.0,21426880.0,112.5672,0.0
534,37110030.0,21426860.0,112.5652,0.0
535,37110000.0,21426840.0,112.5632,0.0
536,37109970.0,21426810.0,112.5612,0.0
537,37109940.0,21426790.0,112.5592,0.0
538,37109950.0,21426770.0,112.5572,0.0
539,37109960.0,21426740.0,112.5552,0.0
540,37109960.0,21426720.0,112.5532,0.0
541,37109970.0,21426700.0,112.5512,0.0
542,37109980.0,21426670.0,112.5492,0.0
543,37109990.0,21426650.0,112.5472,0.0
544,37109990.0,21426630.0,112.5452,0.0
545,37110000.0,21426600.0,112.5432,0.0
546,37110010.0,21426580.0,112.5412,0.0
547,37110020.0,21426560.0,112.5392,0.0
548,37110020.0,21426540.0,112.5372,0.0
549,37109980.0,21426510.0,112.5352,0.0
550,37109940.0,21426490.0,112.5332,0.0
551,37109900.0,21426460.0,112.5312,0.0
552,37109860.0,21426440.0,112.5311,0.0
553,37109820.0,21426420.0,112.531,0.0
554,37109790.0,21426390.0,112.5309,0.0
555,37109750.0,21426370.0,112.5308,0.0
556,37109710.0,21426350.0,112.5307,0.0
557,37109670.0,21426330.0,112.5307,0.0
558,37109630.0,21426300.0,112.5306,0.0
559,37109590.0,21426280.0,112.5305,0.0
560,37109630.0,21426260.0,112.5304,0.0
561,37109670.0,21426230.0,112.5303,0.0
562,37109710.0,21426210.0,112.5302,0.0
563,37109750.0,21426190.0,112.5302,0.0
564,37109790.0,21426160.0,112.5301,0.0
565,37109830.0,21426140.0,112.53,0.0
566,37109870.0,21426120.0,112.5299,0.0
567,37109910.0,21426090.0,112.5298,0.0
568,37109950.0,21426070.0,112.5297,0.0
569,37109990.0,21426050.0,112.5297,0.0
570,37110030.0,21426020.0,112.5296,0.0
571,37110070.0,21426000.0,112.5295,0.0
572,37110110.0,21425980.0,112.5294,0.0
573,37110150.0,21425950.0,112.5293,0.0
574,37110190.0,21425930.0,112.5292,0.0
575,37110230.0,21425910.0,112.5292,0.0
576,37110270.0,21425890.0,112.5291,0.0
577,37110310.0,21425860.0,112.529,0.0
578,37110350.0,21425840.0,112.5289,0.0
579,37110390.0,21425810.0,112.5288,0.0
580,37110430.0,21425790.0,112.5287,0.0
581,37110470.0,21425770.0,112.5287,0.0
582,37110430.0,21425740.0,112.5286,0.0
583,37110390.0,21425720.0,112.5285,0.0
584,37110350.0,21425700.0,112.5284,0.0
585,37110310.0,21425680.0,112.5283,0.0
586,37110280.0,21425650.0,112.5282,0.0
587,37110230.0,21425630.0,112.5282,0.0
588,37110190.0,21425610.0,112.5281,0.0
589,37110150.0,21425580.0,112.528,0.0
590,37110110.0,21425560.0,112.5279,0.0
591,37110070.0,21425540.0,112.5278,0.0
592,37110030.0,21425510.0,112.5277,0.0
593,37110050.0,21425560.0,112.5277,0.0
594,37110060.0,21425600.0,112.5276,0.0
595,37110070.0,21425640.0,112.5275,0.0
596,37110080.0,21425680.0,112.5274,0.0
597,37110090.0,21425730.0,112.5273,0.0
598,37110100.0,21425770.0,112.5272,0.0
599,37110110.0,21425810.0,112.5272,0.0
600,37110120.0,21425850.0,112.5271,0.0
601,37110130.0,21425900.0,112.527,0.0
602,37110140.0,21425940.0,112.5269,0.0
603,37110150.0,21425980.0,112.5268,0.0
604,37110120.0,21426020.0,112.5267,0.0
605,37110090.0,21426070.0,112.5267,0.0
606,37110060.0,21426110.0,112.5266,0.0
607,37110030.0,21426150.0,112.5265,0.0
