Timestamp,P-PDG,P-TPT,T-TPT,class
89,36982130.0,21266580.0,112.6113,0.0
90,36982200.0,21266590.0,112.6113,0.0
91,36982270.0,21266610.0,112.6113,0.0
92,36982330.0,21266630.0,112.6113,0.0
93,36982400.0,21266640.0,112.6113,0.0
94,36982310.0,21266660.0,112.6113,0.0
95,36982220.0,21266670.0,112.6114,0.0
96,36982130.0,21266690.0,112.6114,0.0
97,36982040.0,21266710.0,112.6114,0.0
98,36981950.0,21266720.0,112.6114,0.0
99,36981870.0,21266740.0,112.6114,0.0
100,36981780.0,21266750.0,112.6114,0.0
101,36981690.0,21266770.0,112.6114,0.0
102,36981600.0,21266790.0,112.6114,0.0
103,36981510.0,21266800.0,112.6114,0.0
104,36981420.0,21266820.0,112.6114,0.0
105,36981490.0,21266730.0,112.6115,0.0
106,36981550.0,21266650.0,112.6115,0.0
107,36981620.0,21266560.0,112.6115,0.0
108,36981680.0,21266480.0,112.6115,0.0
109,36981750.0,21266390.0,112.6115,0.0
110,36981810.0,21266310.0,112.6115,0.0
111,36981880.0,21266220.0,112.6115,0.0
112,36981940.0,21266140.0,112.6115,0.0
113,36982010.0,21266050.0,112.6115,0.0
114,36982070.0,21265970.0,112.6115,0.0
115,36982140.0,21265880.0,112.6116,0.0
116,36982200.0,21265800.0,112.6116,0.0
117,36982270.0,21265710.0,112.6116,0.0
118,36982330.0,21265630.0,112.6116,0.0
119,36982390.0,21265540.0,112.6116,0.0
120,36982460.0,21265460.0,112.6116,0.0
121,36982530.0,21265370.0,112.6116,0.0
122,36982590.0,21265280.0,112.6116,0.0
123,36982650.0,21265200.0,112.6116,0.0
124,36982720.0,21265120.0,112.6117,0.0
125,36982790.0,21265030.0,112.6117,0.0
126,36982850.0,21264940.0,112.6117,0.0
127,36982740.0,21264860.0,112.6117,0.0
128,36982620.0,21264770.0,112.6117,0.0
129,36982510.0,21264690.0,112.6117,0.0
130,36982400.0,21264600.0,112.6117,0.0
131,36982280.0,21264520.0,112.6117,0.0
132,36982170.0,21264430.0,112.6117,0.0
133,36982060.0,21264350.0,112.6117,0.0
134,36981950.0,21264260.0,112.6118,0.0
135,36981840.0,21264180.0,112.6118,0.0
136,36981720.0,21264090.0,112.6118,0.0
137,36981610.0,21264010.0,112.6118,0.0
138,36981620.0,21264070.0,112.6118,0.0
139,36981630.0,21264140.0,112.6118,0.0
140,36981640.0,21264200.0,112.6118,0.0
141,36981650.0,21264260.0,112.6118,0.0
142,36981670.0,21264330.0,112.6118,0.0
143,36981680.0,21264390.0,112.6119,0.0
144,36981690.0,21264450.0,112.6119,0.0
145,36981700.0,21264520.0,112.6119,0.0
146,36981710.0,21264580.0,112.6119,0.0
147,36981720.0,21264650.0,112.6119,0.0
148,36981730.0,21264710.0,112.6119,0.0
149,36981740.0,21264770.0,112.6119,0.0
150,36981750.0,21264840.0,112.6119,0.0
151,36981760.0,21264900.0,112.6119,0.0
152,36981770.0,21264960.0,112.6119,0.0
153,36981780.0,21265030.0,112.612,0.0
154,36981800.0,21265090.0,112.612,0.0
155,36981810.0,21265160.0,112.612,0.0
156,36981820.0,21265220.0,112.612,0.0
157,36981830.0,21265280.0,112.612,0.0
158,36981840.0,21265350.0,112.612,0.0
159,36981850.0,21265410.0,112.612,0.0
160,36981960.0,21265370.0,112.612,0.0
161,36982070.0,21265330.0,112.612,0.0
162,36982180.0,21265280.0,112.6121,0.0
163,36982280.0,21265240.0,112.6121,0.0
164,36982390.0,21265200.0,112.6121,0.0
165,36982500.0,21265160.0,112.6121,0.0
166,36982610.0,21265110.0,112.6121,0.0
167,36982720.0,21265070.0,112.6121,0.0
168,36982830.0,21265030.0,112.6121,0.0
169,36982930.0,21264990.0,112.6121,0.0
170,36983040.0,21264940.0,112.6121,0.0
171,36983020.0,21264900.0,112.6121,0.0
172,36983000.0,21264860.0,112.6122,0.0
173,36982980.0,21264820.0,112.6122,0.0
174,36982960.0,21264770.0,112.6122,0.0
175,36982930.0,21264730.0,112.6122,0.0
176,36982910.0,21264690.0,112.6122,0.0
177,36982890.0,21264650.0,112.6122,0.0
178,36982860.0,21264600.0,112.6122,0.0
179,36982840.0,21264560.0,112.6122,0.0
180,36982820.0,21264520.0,112.6122,0.0
181,36982800.0,21264480.0,112.6123,0.0
182,36982780.0,21264430.0,112.6123,0.0
183,36982750.0,21264390.0,112.6123,0.0
184,36982730.0,21264350.0,112.6123,0.0
185,36982710.0,21264310.0,112.6123,0.0
186,36982680.0,21264260.0,112.6123,0.0
187,36982660.0,21264220.0,112.6123,0.0
188,36982640.0,21264180.0,112.6123,0.0
189,36982620.0,21264140.0,112.6123,0.0
190,36982600.0,21264090.0,112.6123,0.0
191,36982570.0,21264050.0,112.6124,0.0
192,36982550.0,21264010.0,112.6124,0.0
193,36982530.0,21264050.0,112.6124,0.0
194,36982500.0,21264090.0,112.6124,0.0
195,36982480.0,21264140.0,112.6124,0.0
196,36982460.0,21264180.0,112.6124,0.0
197,36982440.0,21264220.0,112.6124,0.0
198,36982420.0,21264260.0,112.6124,0.0
199,36982390.0,21264310.0,112.6124,0.0
200,36982370.0,21264350.0,112.6124,0.0
201,36982350.0,21264390.0,112.6125,0.0
202,36982320.0,21264430.0,112.6125,0.0
203,36982300.0,21264480.0,112.6125,0.0
204,36982280.0,21264520.0,112.6125,0.0
205,36982260.0,21264560.0,112.6125,0.0
206,36982240.0,21264600.0,112.6125,0.0
207,36982210.0,21264650.0,112.6125,0.0
208,36982190.0,21264690.0,112.6125,0.0
209,36982170.0,21264730.0,112.6125,0.0
210,36982140.0,21264770.0,112.6126,0.0
211,36982120.0,21264820.0,112.6126,0.0
212,36982100.0,21264860.0,112.6126,0.0
213,36982080.0,21264900.0,112.6126,0.0
214,36982060.0,21264940.0,112.6126,0.0
215,36982030.0,21264990.0,112.6126,0.0
216,36982010.0,21265030.0,112.6126,0.0
217,36981990.0,21265070.0,112.6126,0.0
218,36981970.0,21265110.0,112.6126,0.0
219,36981940.0,21265160.0,112.6126,0.0
220,36981920.0,21265200.0,112.6127,0.0
221,36981900.0,21265240.0,112.6127,0.0
222,36981880.0,21265280.0,112.6127,0.0
223,36981850.0,21265330.0,112.6127,0.0
224,36981830.0,21265370.0,112.6127,0.0
225,36981810.0,21265410.0,112.6127,0.0
226,36981820.0,21265400.0,112.6127,0.0
227,36981830.0,21265380.0,112.6127,0.0
228,36981840.0,21265360.0,112.6127,0.0
229,36981850.0,21265350.0,112.6128,0.0
230,36981860.0,21265330.0,112.6128,0.0
231,36981870.0,21265320.0,112.6128,0.0
232,36981880.0,21265300.0,112.6128,0.0
233,36981880.0,21265280.0,112.6128,0.0
234,36981890.0,21265270.0,112.6128,0.0
235,36981900.0,21265250.0,112.6128,0.0
236,36981920.0,21265240.0,112.6128,0.0
237,36981920.0,21265220.0,112.6128,0.0
238,36981930.0,21265200.0,112.6128,0.0
239,36981940.0,21265190.0,112.6129,0.0
240,36981950.0,21265170.0,112.6129,0.0
241,36981960.0,21265160.0,112.6129,0.0
242,36981970.0,21265140.0,112.6129,0.0
243,36981980.0,21265120.0,112.6129,0.0
244,36981990.0,21265110.0,112.6129,0.0
245,36982000.0,21265090.0,112.6129,0.0
246,36982010.0,21265080.0,112.6129,0.0
247,36982020.0,21265060.0,112.6129,0.0
248,36982010.0,21265050.0,112.613,0.0
249,36981990.0,21265030.0,112.613,0.0
250,36981980.0,21265010.0,112.613,0.0
251,36981960.0,21265000.0,112.613,0.0
252,36981950.0,21264980.0,112.613,0.0
253,36981940.0,21264960.0,112.613,0.0
254,36981920.0,21264950.0,112.613,0.0
255,36981910.0,21264930.0,112.613,0.0
256,36981900.0,21264920.0,112.613,0.0
257,36981880.0,21264900.0,112.613,0.0
258,36981870.0,21264880.0,112.6131,0.0
259,36981850.0,21264870.0,112.6131,0.0
260,36981840.0,21264850.0,112.6131,0.0
261,36981830.0,21264840.0,112.6131,0.0
262,36981810.0,21264820.0,112.6131,0.0
263,36981800.0,21264810.0,112.6131,0.0
264,36981790.0,21264790.0,112.6131,0.0
265,36981770.0,21264770.0,112.6131,0.0
266,36981760.0,21264760.0,112.6131,0.0
267,36981740.0,21264740.0,112.6132,0.0
268,36981730.0,21264720.0,112.6132,0.0
269,36981720.0,21264710.0,112.6132,0.0
270,36981670.0,21264690.0,112.6132,0.0
271,36981620.0,21264680.0,112.6132,0.0
272,36981570.0,21264660.0,112.6132,0.0
273,36981530.0,21264650.0,112.6132,0.0
274,36981480.0,21264630.0,112.6132,0.0
275,36981430.0,21264610.0,112.6132,0.0
276,36981380.0,21264600.0,112.6132,0.0
277,36981340.0,21264580.0,112.6133,0.0
278,36981290.0,21264570.0,112.6133,0.0
279,36981240.0,21264550.0,112.6133,0.0
280,36981200.0,21264530.0,112.6133,0.0
281,36981210.0,21264520.0,112.6133,0.0
282,36981230.0,21264500.0,112.6133,0.0
283,36981250.0,21264490.0,112.6133,0.0
284,36981270.0,21264470.0,112.6133,0.0
285,36981290.0,21264450.0,112.6133,0.0
286,36981310.0,21264440.0,112.6133,0.0
287,36981330.0,21264420.0,112.6134,0.0
288,36981340.0,21264410.0,112.6134,0.0
289,36981360.0,21264390.0,112.6134,0.0
290,36981380.0,21264370.0,112.6134,0.0
291,36981400.0,21264360.0,112.6134,0.0
292,36981420.0,21264340.0,112.6134,0.0
293,36981440.0,21264330.0,112.6134,0.0
294,36981460.0,21264310.0,112.6134,0.0
295,36981480.0,21264290.0,112.6134,0.0
296,36981490.0,21264280.0,112.6135,0.0
297,36981510.0,21264260.0,112.6135,0.0
298,36981530.0,21264250.0,112.6135,0.0
299,36981550.0,21264230.0,112.6135,0.0
300,36981570.0,21264220.0,112.6135,0.0
301,36981590.0,21264200.0,112.6135,0.0
302,36981610.0,21264180.0,112.6135,0.0
303,36981660.0,21264170.0,112.6135,0.0
304,36981710.0,21264150.0,112.6135,0.0
305,36981770.0,21264140.0,112.6135,0.0
306,36981820.0,21264120.0,112.6136,0.0
307,36981870.0,21264100.0,112.6136,0.0
308,36981920.0,21264090.0,112.6136,0.0
309,36981980.0,21264070.0,112.6136,0.0
310,36982030.0,21264050.0,112.6136,0.0
311,36982080.0,21264040.0,112.6136,0.0
312,36982140.0,21264020.0,112.6136,0.0
313,36982190.0,21264010.0,112.6136,0.0
314,36982190.0,21264030.0,112.6136,0.0
315,36982200.0,21264050.0,112.6137,0.0
316,36982210.0,21264070.0,112.6137,0.0
317,36982210.0,21264090.0,112.6142,0.0
318,36982220.0,21264110.0,112.6147,0.0
319,36982220.0,21264140.0,112.6153,0.0
320,36982230.0,21264160.0,112.6158,0.0
321,36982240.0,21264180.0,112.6164,0.0
322,36982240.0,21264200.0,112.6169,0.0
323,36982250.0,21264220.0,112.6175,0.0
324,36982250.0,21264240.0,112.618,0.0
325,36982260.0,21264260.0,112.6185,0.0
326,36982270.0,21264280.0,112.6191,0.0
327,36982270.0,21264310.0,112.6196,0.0
328,36982280.0,21264330.0,112.6202,0.0
329,36982280.0,21264350.0,112.6207,0.0
330,36982290.0,21264370.0,112.6212,0.0
331,36982300.0,21264390.0,112.6218,0.0
332,36982300.0,21264410.0,112.6223,0.0
333,36982310.0,21264430.0,112.6229,0.0
334,36982320.0,21264450.0,112.6234,0.0
335,36982320.0,21264480.0,112.6239,0.0
336,36982150.0,21264500.0,112.6245,0.0
337,36981990.0,21264520.0,112.625,0.0
338,36981820.0,21264540.0,112.6256,0.0
339,36981650.0,21264560.0,112.6261,0.0
340,36981480.0,21264580.0,112.6267,0.0
341,36981320.0,21264600.0,112.6272,0.0
342,36981150.0,21264620.0,112.6277,0.0
343,36980980.0,21264650.0,112.6283,0.0
344,36980810.0,21264670.0,112.6288,0.0
345,36980650.0,21264690.0,112.6294,0.0
346,36980480.0,21264710.0,112.6299,0.0
347,36980600.0,21264730.0,112.6304,0.0
348,36980730.0,21264750.0,112.631,0.0
349,36980850.0,21264770.0,112.6315,0.0
350,36980970.0,21264790.0,112.6321,0.0
351,36981090.0,21264820.0,112.6326,0.0
352,36981220.0,21264840.0,112.6332,0.0
353,36981340.0,21264860.0,112.6337,0.0
354,36981460.0,21264880.0,112.6342,0.0
355,36981590.0,21264900.0,112.6348,0.0
356,36981710.0,21264920.0,112.6353,0.0
357,36981830.0,21264940.0,112.6359,0.0
358,36981870.0,21264960.0,112.6364,0.0
359,36981920.0,21264990.0,112.6369,0.0
360,36981950.0,21265010.0,112.6375,0.0
361,36982000.0,21265030.0,112.638,0.0
362,36982040.0,21265050.0,112.6386,0.0
363,36982080.0,21265070.0,112.6391,0.0
364,36982120.0,21265090.0,112.6397,0.0
365,36982160.0,21265110.0,112.6402,0.0
366,36982200.0,21265140.0,112.6407,0.0
367,36982240.0,21265160.0,112.6413,0.0
368,36982280.0,21265180.0,112.6418,0.0
369,36982230.0,21265200.0,112.6424,0.0
370,36982170.0,21265220.0,112.6429,0.0
371,36982120.0,21265240.0,112.6434,0.0
372,36982070.0,21265260.0,112.644,0.0
373,36982010.0,21265280.0,112.6445,0.0
374,36981960.0,21265300.0,112.6451,0.0
375,36981900.0,21265330.0,112.6456,0.0
376,36981850.0,21265350.0,112.6461,0.0
377,36981800.0,21265370.0,112.6467,0.0
378,36981740.0,21265390.0,112.6472,0.0
379,36981690.0,21265410.0,112.6478,0.0
380,36981720.0,21265390.0,112.6483,0.0
381,36981760.0,21265380.0,112.6489,0.0
382,36981800.0,21265360.0,112.6494,0.0
383,36981840.0,21265350.0,112.6481,0.0
384,36981880.0,21265330.0,112.6469,0.0
385,36981910.0,21265320.0,112.6457,0.0
386,36981950.0,21265300.0,112.6444,0.0
387,36981990.0,21265280.0,112.6432,0.0
388,36982030.0,21265270.0,112.6419,0.0
389,36982060.0,21265250.0,112.6406,0.0
390,36982100.0,21265230.0,112.6394,0.0
391,36982140.0,21265220.0,112.6382,0.0
392,36982170.0,21265200.0,112.6369,0.0
393,36982210.0,21265190.0,112.6357,0.0
394,36982250.0,21265170.0,112.6344,0.0
395,36982290.0,21265150.0,112.6331,0.0
396,36982320.0,21265140.0,112.6319,0.0
397,36982360.0,21265120.0,112.6307,0.0
398,36982400.0,21265100.0,112.6294,0.0
399,36982440.0,21265090.0,112.6282,0.0
400,36982470.0,21265070.0,112.6269,0.0
401,36982510.0,21265060.0,112.6256,0.0
402,36982550.0,21265040.0,112.6244,0.0
403,36982590.0,21265020.0,112.6232,0.0
404,36982630.0,21265010.0,112.6219,0.0
405,36982660.0,21264990.0,112.6207,0.0
406,36982700.0,21264970.0,112.6194,0.0
407,36982740.0,21264960.0,112.6182,0.0
408,36982780.0,21264940.0,112.6169,0.0
409,36982810.0,21264930.0,112.6157,0.0
410,36982850.0,21264910.0,112.6144,0.0
411,36982890.0,21264900.0,112.6132,0.0
412,36982930.0,21264880.0,112.6119,0.0
413,36982870.0,21264860.0,112.6107,0.0
414,36982820.0,21264850.0,112.6094,0.0
415,36982770.0,21264830.0,112.6082,0.0
416,36982720.0,21264810.0,112.608,0.0
417,36982670.0,21264800.0,112.6078,0.0
418,36982620.0,21264780.0,112.6077,0.0
419,36982570.0,21264770.0,112.6075,0.0
420,36982520.0,21264750.0,112.6074,0.0
421,36982460.0,21264730.0,112.6072,0.0
422,36982420.0,21264720.0,112.6071,0.0
423,36982360.0,21264700.0,112.6069,0.0
424,36982310.0,21264690.0,112.6068,0.0
425,36982260.0,21264670.0,112.6066,0.0
426,36982210.0,21264650.0,112.6065,0.0
427,36982160.0,21264640.0,112.6063,0.0
428,36982110.0,21264620.0,112.6062,0.0
429,36982060.0,21264600.0,112.606,0.0
430,36982010.0,21264590.0,112.6059,0.0
431,36981950.0,21264570.0,112.6057,0.0
432,36981900.0,21264560.0,112.6056,0.0
433,36981850.0,21264540.0,112.6054,0.0
434,36981800.0,21264520.0,112.6052,0.0
435,36981840.0,21264510.0,112.6051,0.0
436,36981880.0,21264490.0,112.6049,0.0
437,36981920.0,21264480.0,112.6048,0.0
438,36981960.0,21264460.0,112.6046,0.0
439,36982000.0,21264440.0,112.6045,0.0
440,36982040.0,21264430.0,112.6043,0.0
441,36982080.0,21264410.0,112.6042,0.0
442,36982120.0,21264400.0,112.604,0.0
443,36982160.0,21264380.0,112.6039,0.0
444,36982200.0,21264360.0,112.6037,0.0
445,36982140.0,21264350.0,112.6036,0.0
446,36982080.0,21264330.0,112.6034,0.0
447,36982020.0,21264310.0,112.6033,0.0
448,36981960.0,21264300.0,112.6031,0.0
449,36981900.0,21264280.0,112.603,0.0
450,36981850.0,21264270.0,112.6028,0.0
451,36981780.0,21264250.0,112.6027,0.0
452,36981730.0,21264230.0,112.6025,0.0
453,36981670.0,21264220.0,112.6023,0.0
454,36981610.0,21264200.0,112.6022,0.0
455,36981550.0,21264180.0,112.602,0.0
456,36981610.0,21264170.0,112.6019,0.0
457,36981660.0,21264150.0,112.6017,0.0
458,36981720.0,21264140.0,112.6016,0.0
459,36981770.0,21264120.0,112.6014,0.0
460,36981830.0,21264100.0,112.6013,0.0
461,36981890.0,21264090.0,112.6011,0.0
462,36981950.0,21264070.0,112.601,0.0
463,36982000.0,21264060.0,112.6008,0.0
464,36982060.0,21264040.0,112.6007,0.0
465,36982110.0,21264020.0,112.6005,0.0
466,36982170.0,21264010.0,112.6004,0.0
467,36982110.0,21264070.0,112.6002,0.0
468,36982050.0,21264130.0,112.6001,0.0
469,36981990.0,21264190.0,112.5999,0.0
470,36981920.0,21264250.0,112.6002,0.0
471,36981860.0,21264310.0,112.6005,0.0
472,36981800.0,21264370.0,112.6008,0.0
473,36981740.0,21264430.0,112.6011,0.0
474,36981680.0,21264500.0,112.6014,0.0
475,36981620.0,21264560.0,112.6017,0.0
476,36981550.0,21264620.0,112.602,0.0
477,36981490.0,21264680.0,112.6023,0.0
478,36981560.0,21264740.0,112.6026,0.0
479,36981630.0,21264800.0,112.6028,0.0
480,36981690.0,21264860.0,112.6031,0.0
481,36981760.0,21264920.0,112.6034,0.0
482,36981830.0,21264980.0,112.6037,0.0
483,36981900.0,21265050.0,112.604,0.0
484,36981960.0,21265110.0,112.6043,0.0
485,36982030.0,21265170.0,112.6046,0.0
486,36982100.0,21265230.0,112.6049,0.0
487,36982170.0,21265290.0,112.6052,0.0
488,36982230.0,21265350.0,112.6055,0.0
489,36982300.0,21265410.0,112.6058,0.0
490,36982270.0,21265370.0,112.6061,0.0
491,36982240.0,21265330.0,112.6064,0.0
492,36982200.0,21265280.0,112.6067,0.0
493,36982170.0,21265240.0,112.607,0.0
494,36982140.0,21265200.0,112.6073,0.0
495,36982110.0,21265160.0,112.6076,0.0
496,36982070.0,21265110.0,112.6079,0.0
497,36982040.0,21265070.0,112.6082,0.0
498,36982010.0,21265030.0,112.6085,0.0
499,36981980.0,21264990.0,112.6087,0.0
500,36981950.0,21264940.0,112.609,0.0
501,36981910.0,21264900.0,112.6093,0.0
502,36981880.0,21264860.0,112.6096,0.0
503,36981850.0,21264820.0,112.6099,0.0
504,36981810.0,21264770.0,112.6102,0.0
505,36981780.0,21264730.0,112.6105,0.0
506,36981750.0,21264690.0,112.6108,0.0
507,36981720.0,21264650.0,112.6111,0.0
508,36981690.0,21264600.0,112.6114,0.0
509,36981650.0,21264560.0,112.6117,0.0
510,36981620.0,21264520.0,112.612,0.0
511,36981590.0,21264480.0,112.6123,0.0
512,36981560.0,21264430.0,112.6126,0.0
513,36981520.0,21264390.0,112.6129,0.0
514,36981490.0,21264350.0,112.6132,0.0
515,36981460.0,21264310.0,112.6135,0.0
516,36981430.0,21264260.0,112.6138,0.0
517,36981400.0,21264220.0,112.6141,0.0
518,36981360.0,21264180.0,112.6143,0.0
519,36981330.0,21264140.0,112.6146,0.0
520,36981300.0,21264090.0,112.6149,0.0
521,36981270.0,21264050.0,112.6152,0.0
522,36981230.0,21264010.0,112.6155,0.0
523,36981320.0,21263960.0,112.6158,0.0
524,36981400.0,21263920.0,112.6161,0.0
525,36981490.0,21263880.0,112.6164,0.0
526,36981570.0,21263840.0,112.6165,0.0
527,36981660.0,21263800.0,112.6165,0.0
528,36981740.0,21263750.0,112.6166,0.0
529,36981820.0,21263710.0,112.6166,0.0
530,36981910.0,21263670.0,112.6167,0.0
531,36981990.0,21263620.0,112.6167,0.0
532,36982070.0,21263580.0,112.6168,0.0
533,36982160.0,21263540.0,112.6168,0.0
534,36982120.0,21263500.0,112.6169,0.0
535,36982070.0,21263460.0,112.6169,0.0
536,36982030.0,21263410.0,112.617,0.0
537,36981980.0,21263370.0,112.617,0.0
538,36981940.0,21263330.0,112.6171,0.0
539,36981890.0,21263280.0,112.6171,0.0
540,36981850.0,21263240.0,112.6172,0.0
541,36981810.0,21263200.0,112.6172,0.0
542,36981760.0,21263160.0,112.6173,0.0
543,36981720.0,21263110.0,112.6173,0.0
544,36981670.0,21263070.0,112.6174,0.0
545,36981720.0,21263030.0,112.6174,0.0
546,36981760.0,21262990.0,112.6175,0.0
547,36981800.0,21262940.0,112.6175,0.0
548,36981840.0,21262900.0,112.6176,0.0
549,36981880.0,21262860.0,112.6176,0.0
550,36981930.0,21262820.0,112.6177,0.0
551,36981970.0,21262770.0,112.6177,0.0
552,36982010.0,21262730.0,112.6178,0.0
553,36982050.0,21262690.0,112.6178,0.0
554,36982100.0,21262650.0,112.6179,0.0
555,36982140.0,21262600.0,112.6179,0.0
556,36982080.0,21262650.0,112.618,0.0
557,36982030.0,21262690.0,112.618,0.0
558,36981980.0,21262730.0,112.6181,0.0
559,36981920.0,21262780.0,112.6181,0.0
560,36981870.0,21262820.0,112.6182,0.0
561,36981810.0,21262870.0,112.6182,0.0
562,36981760.0,21262910.0,112.6183,0.0
563,36981710.0,21262950.0,112.6183,0.0
564,36981660.0,21263000.0,112.6184,0.0
565,36981600.0,21263040.0,112.6184,0.0
566,36981620.0,21263090.0,112.6185,0.0
567,36981640.0,21263130.0,112.6185,0.0
568,36981660.0,21263170.0,112.6186,0.0
569,36981680.0,21263220.0,112.6186,0.0
570,36981700.0,21263260.0,112.6187,0.0
571,36981710.0,21263310.0,112.6187,0.0
572,36981730.0,21263350.0,112.6188,0.0
573,36981750.0,21263390.0,112.6188,0.0
574,36981770.0,21263440.0,112.6189,0.0
575,36981790.0,21263480.0,112.6189,0.0
576,36981810.0,21263530.0,112.619,0.0
577,36981830.0,21263570.0,112.619,0.0
578,36981850.0,21263610.0,112.6191,0.0
579,36981860.0,21263660.0,112.6191,0.0
580,36981880.0,21263700.0,112.6192,0.0
581,36981900.0,21263750.0,112.6192,0.0
582,36981920.0,21263790.0,112.6193,0.0
583,36981940.0,21263830.0,112.6193,0.0
584,36981960.0,21263880.0,112.6194,0.0
585,36981980.0,21263920.0,112.6194,0.0
586,36981990.0,21263960.0,112.6195,0.0
587,36982010.0,21264010.0,112.6195,0.0
588,36981980.0,21264030.0,112.6196,0.0
589,36981950.0,21264060.0,112.6196,0.0
590,36981920.0,21264080.0,112.6197,0.0
591,36981880.0,21264110.0,112.6197,0.0
592,36981850.0,21264130.0,112.6198,0.0
593,36981810.0,21264160.0,112.6198,0.0
594,36981780.0,21264180.0,112.6199,0.0
595,36981750.0,21264210.0,112.6199,0.0
596,36981710.0,21264230.0,112.62,0.0
597,36981680.0,21264260.0,112.62,0.0
598,36981650.0,21264280.0,112.6201,0.0
599,36981620.0,21264310.0,112.6201,0.0
600,36981650.0,21264330.0,112.6202,0.0
601,36981680.0,21264360.0,112.6202,0.0
602,36981710.0,21264380.0,112.6203,0.0
603,36981740.0,21264410.0,112.6203,0.0
604,36981780.0,21264430.0,112.6204,0.0
605,36981810.0,21264460.0,112.6204,0.0
606,36981840.0,21264480.0,112.6205,0.0
607,36981870.0,21264510.0,112.6205,0.0
